name,SRR25723234,SRR25723214,SRR25723247,SRR25723239,SRR25723287,SRR25723205,SRR25723224,SRR25723274,SRR25723191,SRR25723256,SRR25723200,SRR25723208,SRR25723235,SRR25723286,SRR25723293,SRR25723276,SRR25723199,SRR25723220,SRR25723272,SRR25723201,SRR25723219,SRR25723217,SRR25723185,SRR25723261,SRR25723212,SRR25723196,SRR25723279,SRR25723271,SRR25723207,SRR25723215,SRR25723245,SRR25723290,SRR25723198,SRR25723252,SRR25723197,SRR25723184,SRR25723280,SRR25723270,SRR25723277,SRR25723288,SRR25723229,SRR25723221,SRR25723236,SRR25723190,SRR25723232,SRR25723258,SRR25723262,SRR25723275,SRR25723241,SRR25723237,SRR25723210,SRR25723228,SRR25723281,SRR25723257,SRR25723244,SRR25723264,SRR25723192,SRR25723278,SRR25723193,SRR25723269,SRR25723273,SRR25723250,SRR25723246,SRR25723203,SRR25723223,SRR25723202,SRR25723242,SRR25723289,SRR25723206,SRR25723233,SRR25723263,SRR25723243,SRR25723267,SRR25723230,SRR25723226,SRR25723253,SRR25723209,SRR25723188,SRR25723254,SRR25723195,SRR25723265,SRR25723291,SRR25723218,SRR25723266,SRR25723204,SRR25723255,SRR25723231,SRR25723227,SRR25723284,SRR25723183,SRR25723268,SRR25723251,SRR25723285,SRR25723238,SRR25723249,SRR25723240,SRR25723186,SRR25723222,SRR25723259,SRR25723211,SRR25723260,SRR25723283,SRR25723216,SRR25723187,SRR25723282,SRR25723194,SRR25723292,SRR25723189,SRR25723248,SRR25723225,SRR25723213
Vescimonas coprocola,0.01474,0.0004,0.00192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598,0.0,0.0,0.0,0.0,0.0,0.00906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.01008,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014
Vescimonas fastidiosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474,0.0,0.0,0.01222,0.0,0.0,0.0,0.00353,0.03772,0.0,0.00586,0.00935,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.00514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00397,0.00166,0.00506,0.0,0.0,0.0,0.0,0.0,0.0,0.00605,0.01193,0.00341,0.0,0.01635,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.03305,0.0,0.02483,0.00361,0.0,0.0,0.0,0.00481,0.0,0.0,0.0,0.0,0.0,0.00675,0.0,0.00714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01645,0.01345,0.0,0.02349,0.0,0.0,0.0,0.0,0.0,0.0,0.01532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01425,0.00794,0.00945,0.0,0.0,0.0,0.0,0.0,0.00203,0.00857,0.00447,0.00403,0.0
Vibrio tapetis,0.0,0.0,0.0,0.0,0.00042,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weissella cibaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004
Yersinia entomophaga,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yersinia pestis,0.0,0.0,0.0,0.0,0.00355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01489,0.0,0.00271,0.0,0.0,0.00213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00403,0.0,0.0,0.0,0.0,0.0,0.0
[Clostridium] colinum,0.0,0.0,0.0,0.0,0.00094,0.00961,0.00505,0.0,0.00664,0.00101,0.0,0.00709,0.0,0.00134,0.0,0.0,0.00563,0.0,0.0,0.0096,0.00131,0.00136,0.00542,0.0,0.0,0.0078,0.00072,0.0,0.00799,0.00028,0.0,0.00199,0.00679,0.0,0.00859,0.00474,0.0,0.0,0.0,0.00065,0.00459,0.00183,0.0,0.00227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00688,0.00065,0.00119,0.0,0.0,0.00538,0.0,0.00514,0.0,0.0,0.00122,0.0,0.00791,0.0,0.00928,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.00405,0.00286,0.01237,0.00961,0.00075,0.0059,0.0,0.0,0.0038,0.0,0.00697,0.002,0.0,0.00271,0.0,0.00283,0.0,0.00051,0.00135,0.0,0.00044,0.0,0.00316,0.00137,0.0,0.0,0.0,0.00236,0.00326,0.01291,0.00071,0.00528,0.0,0.0,0.0,0.0,0.0
[Clostridium] symbiosum,0.0006,0.00192,0.00106,0.0,0.00119,0.00027,0.0027,0.00272,0.00313,0.00162,0.00351,0.0,0.00115,0.00234,0.0036,0.00157,0.00194,0.00408,0.00267,0.0,0.00199,0.00287,0.00133,0.00111,0.00172,0.00298,0.00127,0.00144,0.0,0.00063,0.00095,0.00143,0.00067,0.0,0.00131,0.00101,0.0029,0.01258,0.00378,0.00235,0.00062,0.00056,0.00129,0.00353,0.00129,0.00484,0.00679,0.00941,0.00128,0.00294,0.00198,0.00148,0.00436,0.00137,0.0026,0.00751,0.00185,0.0022,0.0019,0.00139,0.00421,0.0011,0.0013,0.00174,0.00758,0.00206,0.00079,0.0,0.00245,0.00207,0.00889,0.00138,0.00558,0.00202,0.00119,0.0011,0.00182,0.0005,0.0012,0.00071,0.00092,0.00543,0.00122,0.00136,0.00076,0.00104,0.00063,0.00292,0.0,0.00178,0.00528,0.00206,0.00329,0.00159,0.00106,0.0009,0.0018,0.00093,0.00565,0.00365,0.00281,0.00382,0.00216,0.00068,0.00143,0.00209,0.00234,0.00237,0.00301,0.00725,0.00155
[Ruminococcus] lactaris,0.0078,0.01206,0.00992,0.0,0.01053,0.00792,0.02064,0.0,0.02524,0.02832,0.0,0.00611,0.00536,0.00968,0.0,0.0,0.00601,0.0,0.0,0.01329,0.0056,0.00531,0.03869,0.00074,0.01679,0.02183,0.00925,0.0,0.01288,0.01121,0.00642,0.00704,0.00859,0.00888,0.02274,0.02504,0.0,0.0,0.0,0.00798,0.04342,0.00327,0.01289,0.0275,0.00315,0.0,0.0,0.0,0.00776,0.0,0.01281,0.02197,0.00688,0.01157,0.01882,0.0,0.00402,0.0,0.01582,0.0,0.0007,0.01086,0.01241,0.0,0.00144,0.01232,0.00503,0.00446,0.0,0.02789,0.0,0.01066,0.00084,0.01108,0.01341,0.01411,0.0,0.02682,0.00565,0.00521,0.00089,0.0,0.00142,0.0,0.0138,0.01014,0.01015,0.01197,0.0213,0.01666,0.0,0.01016,0.00728,0.00756,0.00301,0.01046,0.02071,0.00586,0.0007,0.0,0.0,0.00619,0.0057,0.02655,0.00963,0.02578,0.00081,0.0,0.0,0.0,0.00869
[Ruminococcus] torques,0.00115,0.00088,0.00238,0.0,0.00315,0.04712,0.00874,0.00259,0.00466,0.00981,0.00195,0.03153,0.00079,0.00217,0.00205,0.00125,0.01513,0.0,0.00143,0.05077,0.01504,0.00897,0.01205,0.0025,0.00139,0.01607,0.00101,0.00165,0.01144,0.00204,0.0033,0.00191,0.02493,0.00562,0.00453,0.00518,0.0,0.0,0.00387,0.00126,0.00908,0.00526,0.00238,0.00946,0.00045,0.0,0.0,0.00228,0.00123,0.00276,0.00079,0.0075,0.00339,0.0042,0.0019,0.00168,0.02594,0.00307,0.00686,0.00196,0.00203,0.00592,0.0027,0.01654,0.00125,0.00355,0.0021,0.0,0.02083,0.0019,0.0,0.00338,0.00271,0.00105,0.00634,0.00581,0.02662,0.00969,0.00245,0.02017,0.00249,0.00264,0.00787,0.00246,0.00374,0.00246,0.00264,0.0116,0.0,0.01074,0.00167,0.00675,0.00216,0.00231,0.00414,0.00134,0.00827,0.00691,0.0023,0.00196,0.0,0.00599,0.00657,0.00526,0.00087,0.00582,0.00171,0.00129,0.00252,0.00246,0.00245
secondary endosymbiont of Ctenarytaina eucalypti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uncultured Bacteroides sp.,0.00106,0.00215,0.00109,0.0,0.00052,0.0,0.0,0.0,0.0,0.00142,0.0,0.0,0.00171,0.00045,0.0,0.0,0.00029,0.0,0.0,0.0,0.00095,0.00097,0.0,0.0,0.00124,0.0,0.00025,0.0,0.0,0.0,0.00217,0.0,0.0,0.00326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048,0.0,0.0,0.00228,0.0,0.0,0.0,0.00066,0.0,0.0016,0.0,0.0,0.00072,0.0,0.0,0.00027,0.0,0.00036,0.0,0.0,0.00051,0.00032,0.00047,0.0,0.0,0.00125,0.00171,0.0,0.00063,0.0,0.00039,0.0,0.00097,0.0,0.00078,0.0,0.0,0.00195,0.0,0.0,0.0,0.0,0.0,0.0,0.00071,0.00123,0.0,0.0,0.0,0.0,0.00138,0.00056,0.00129,0.00169,0.0003,0.00027,0.00073,0.0,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092
uncultured Subdoligranulum sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
